"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00308577","SYOSSET, NY US","2022-03-12",,"52","41","43"
"USC00308577","SYOSSET, NY US","2022-03-13",,"45","20","22"
"USC00308577","SYOSSET, NY US","2022-03-14",,"35","22","35"
"USC00308577","SYOSSET, NY US","2022-03-15",,"55","34","43"
"USC00308577","SYOSSET, NY US","2022-03-16",,"65","39","41"
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-01",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-03",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-04",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-05",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-06",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-07",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-08",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-09",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-10",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-11",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-12",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-13",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-14",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-15",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-16",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-17",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-18",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-19",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-20",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-21",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-22",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-23",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-24",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-25",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-26",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-27",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-28",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-29",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-30",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-01-31",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-01",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-13",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-14",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-15",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-16",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-17",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-18",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-19",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-20",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-21",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-22",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-23",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-26",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-27",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-02-28",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-03-03",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-03-04",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-03-05",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-03-06",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-03-07",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-03-08",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-03-09",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-03-11",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-03-12",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-03-13",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-03-14",,,,
"US1NJMN0081","RED BANK 0.6 ENE, NJ US","2022-03-15",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-01",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-02",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-03",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-04",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-05",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-06",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-08",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-09",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-10",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-11",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-12",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-13",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-14",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-15",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-16",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-17",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-18",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-19",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-20",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-21",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-22",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-23",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-24",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-25",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-26",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-27",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-28",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-01-31",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-03",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-04",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-05",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-06",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-07",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-08",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-09",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-10",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-11",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-12",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-13",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-14",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-15",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-16",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-17",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-18",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-19",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-20",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-21",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-22",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-23",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-24",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-25",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-26",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-27",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-02-28",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-01",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-02",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-03",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-04",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-05",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-06",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-07",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-08",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-09",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-10",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-11",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-12",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-13",,,,
"US1NYWC0035","LARCHMONT 1.1 NNE, NY US","2022-03-15",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-01",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-02",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-03",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-04",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-09",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-10",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-11",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-12",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-13",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-15",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-17",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-18",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-19",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-20",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-25",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-26",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-27",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-28",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-29",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-01-31",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-01",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-03",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-04",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-08",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-09",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-10",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-11",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-12",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-13",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-14",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-15",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-16",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-17",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-18",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-19",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-20",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-21",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-22",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-23",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-24",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-27",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-02-28",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-01",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-02",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-03",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-04",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-05",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-06",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-07",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-08",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-09",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-10",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-11",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-14",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-15",,,,
"US1NYWC0034","THORNWOOD 0.7 NW, NY US","2022-03-16",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-01",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-02",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-03",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-04",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-05",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-06",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-07",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-08",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-09",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-10",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-11",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-12",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-13",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-14",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-15",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-16",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-17",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-18",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-19",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-20",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-21",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-22",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-23",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-24",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-25",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-26",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-27",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-28",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-29",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-30",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-01-31",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-01",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-02",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-03",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-04",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-05",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-06",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-07",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-08",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-09",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-10",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-11",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-12",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-13",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-14",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-15",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-16",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-17",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-18",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-19",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-20",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-21",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-22",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-23",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-24",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-25",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-26",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-27",,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2022-02-28",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-01-06",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-01-12",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-01-13",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-01-14",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-01-15",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-01-16",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-01-18",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-01-19",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-01-20",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-01-28",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-01",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-02",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-03",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-04",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-05",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-06",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-07",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-08",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-09",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-10",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-11",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-12",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-14",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-15",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-16",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-17",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-18",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-19",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-20",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-21",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-22",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-23",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-24",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-25",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-26",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-27",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-02-28",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-03-01",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-03-02",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-03-03",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-03-04",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-03-05",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-03-06",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-03-07",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-03-08",,,,
"US1NJBG0037","GLEN ROCK 0.4 WNW, NJ US","2022-03-10",,,,
"US1NJMS0016","KINNELON 1.4 SE, NJ US","2022-01-07",,,,
"US1NJMS0016","KINNELON 1.4 SE, NJ US","2022-01-29",,,,
"US1NJMS0016","KINNELON 1.4 SE, NJ US","2022-03-09",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-01",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-02",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-03",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-04",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-05",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-06",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-07",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-08",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-09",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-10",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-11",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-12",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-13",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-14",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-15",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-18",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-19",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-20",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-21",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-22",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-23",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-24",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-25",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-26",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-01-27",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-01",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-02",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-04",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-07",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-08",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-11",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-12",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-18",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-19",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-20",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-21",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-22",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-23",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-02-24",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-03-05",,,,
"US1NJBG0039","RIVER EDGE 0.4 NNE, NJ US","2022-03-06",,,,
